month,doctor_id,rep_id,product_id,product_name,region,state,specialty,potential_segment,sales_calls,prescriptions,units_sold,discount_pct,revenue,cost,new_patients,repeat_patients,gross_profit,gross_margin_pct
2025-07-01,D0241,R023,P002,GlucoCare,East,Bihar,Diabetology,High,6,52,59,0.0755,53453.52,36742.06,17,35,16711.46,0.3126
2025-07-01,D0241,R023,P005,MediCore,East,Bihar,Diabetology,High,7,32,37,0.0936,24146.64,16980.25,7,25,7166.39,0.2968
2025-07-01,D0242,R006,P002,GlucoCare,North,Delhi,Diabetology,Medium,6,33,43,0.0805,38748.40,25495.44,13,20,13252.96,0.3420
2025-07-01,D0243,R025,P003,RespiraX,Central,Jharkhand,Pulmonology,Low,1,12,13,0.0599,17353.34,10057.70,5,7,7295.64,0.4204
2025-07-01,D0244,R009,P001,CardioPlus,West,Gujarat,Cardiology,Low,1,15,17,0.0605,19964.25,12900.49,6,9,7063.76,0.3538
2025-07-01,D0245,R015,P004,NeuroZen,Central,Jharkhand,Neurology,Low,1,18,21,0.0555,32727.54,18407.72,6,12,14319.82,0.4375
2025-07-01,D0246,R004,P004,NeuroZen,West,Maharashtra,Neurology,Medium,5,24,29,0.0922,43438.25,24701.99,8,16,18736.26,0.4313
2025-07-01,D0247,R001,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Medium,4,31,40,0.0659,36615.85,25010.47,12,19,11605.38,0.3169
2025-07-01,D0248,R020,P003,RespiraX,Central,Jharkhand,Pulmonology,Medium,5,29,31,0.0816,40426.07,23790.03,12,17,16636.03,0.4115
2025-07-01,D0249,R022,P003,RespiraX,South,Kerala,Pulmonology,High,7,51,56,0.0598,74761.11,45549.83,15,36,29211.29,0.3907
2025-07-01,D0250,R013,P004,NeuroZen,East,Assam,Neurology,Low,2,17,21,0.0941,31389.31,17794.39,6,11,13594.92,0.4331
2025-07-01,D0251,R005,P003,RespiraX,Central,Madhya Pradesh,Pulmonology,Medium,3,51,64,0.0727,84270.52,51129.27,17,34,33141.25,0.3933
2025-07-01,D0252,R009,P004,NeuroZen,West,Goa,Neurology,Medium,3,31,36,0.0885,54142.09,31577.67,9,22,22564.41,0.4168
2025-07-01,D0253,R008,P001,CardioPlus,East,West Bengal,Cardiology,High,8,49,61,0.1034,68366.55,45171.44,15,34,23195.12,0.3393
2025-07-01,D0253,R018,P003,RespiraX,East,West Bengal,Cardiology,High,6,29,37,0.0697,48879.87,29924.51,10,19,18955.36,0.3878
2025-07-01,D0254,R007,P002,GlucoCare,South,Karnataka,Diabetology,High,10,49,59,0.0594,54385.59,38253.63,15,34,16131.96,0.2966
2025-07-01,D0255,R016,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Medium,2,35,42,0.0696,38294.76,25498.24,8,27,12796.52,0.3342
2025-07-01,D0256,R018,P005,MediCore,East,West Bengal,General Medicine,Medium,1,21,26,0.0730,17353.64,12965.46,5,16,4388.17,0.2529
2025-07-01,D0257,R010,P002,GlucoCare,Central,Chhattisgarh,Diabetology,High,4,44,56,0.0681,51140.31,35998.75,18,26,15141.56,0.2961
2025-07-01,D0258,R019,P001,CardioPlus,West,Rajasthan,Cardiology,High,9,46,50,0.0892,56926.51,36366.63,13,33,20559.87,0.3612
2025-07-01,D0259,R007,P005,MediCore,South,Kerala,General Medicine,Low,4,20,24,0.0986,15576.31,11335.99,7,13,4240.32,0.2722
2025-07-01,D0260,R006,P002,GlucoCare,North,Haryana,Diabetology,Medium,3,32,35,0.0915,31161.20,21699.36,13,19,9461.84,0.3036
2025-07-01,D0261,R014,P003,RespiraX,West,Rajasthan,Pulmonology,Medium,5,30,38,0.0878,49221.02,29455.66,8,22,19765.36,0.4016
2025-07-01,D0262,R015,P003,RespiraX,Central,Jharkhand,Pulmonology,Medium,11,38,43,0.1021,54825.98,32235.47,16,22,22590.51,0.4120
2025-07-01,D0263,R023,P004,NeuroZen,East,Odisha,Neurology,Medium,3,33,35,0.0895,52581.84,31472.47,8,25,21109.36,0.4015
2025-07-01,D0264,R011,P002,GlucoCare,North,Uttar Pradesh,Diabetology,High,6,56,66,0.0562,61043.66,43077.78,12,44,17965.88,0.2943
2025-07-01,D0265,R013,P003,RespiraX,East,West Bengal,Pulmonology,Medium,5,33,38,0.0710,50129.37,29031.94,14,19,21097.44,0.4209
2025-07-01,D0266,R010,P004,NeuroZen,Central,Jharkhand,Neurology,Medium,5,37,49,0.0750,74782.25,44454.46,8,29,30327.79,0.4055
2025-07-01,D0267,R010,P003,RespiraX,Central,Madhya Pradesh,Pulmonology,Medium,5,34,42,0.0604,56040.41,34018.36,9,25,22022.05,0.3930
2025-07-01,D0268,R015,P004,NeuroZen,Central,Jharkhand,Neurology,Medium,5,34,42,0.0634,64906.66,37643.16,13,21,27263.50,0.4200
2025-07-01,D0269,R017,P002,GlucoCare,South,Telangana,Diabetology,High,5,39,51,0.0579,47086.26,32508.14,12,27,14578.12,0.3096
2025-07-01,D0269,R007,P003,RespiraX,South,Telangana,Diabetology,High,8,43,53,0.0963,68015.99,39339.13,13,30,28676.87,0.4216
2025-07-01,D0270,R024,P001,CardioPlus,West,Maharashtra,Cardiology,High,1,40,51,0.0736,59059.94,37272.84,11,29,21787.10,0.3689
2025-07-01,D0271,R009,P005,MediCore,West,Gujarat,General Medicine,High,6,41,43,0.0858,28303.01,20002.99,10,31,8300.03,0.2933
2025-07-01,D0272,R022,P005,MediCore,South,Telangana,General Medicine,Medium,6,39,47,0.0936,30673.77,22308.14,13,26,8365.63,0.2727
2025-07-01,D0273,R024,P001,CardioPlus,West,Rajasthan,Cardiology,Low,2,19,25,0.0570,29469.63,18846.50,5,14,10623.13,0.3605
2025-07-01,D0274,R024,P003,RespiraX,West,Rajasthan,Pulmonology,Medium,8,37,48,0.0665,63630.34,36977.81,14,23,26652.53,0.4189
2025-07-01,D0275,R025,P004,NeuroZen,Central,Madhya Pradesh,Neurology,Low,2,18,19,0.1018,28158.42,16789.05,7,11,11369.37,0.4038
2025-07-01,D0276,R020,P004,NeuroZen,Central,Madhya Pradesh,Neurology,High,5,54,69,0.0587,107165.72,64354.95,21,33,42810.77,0.3995
2025-07-01,D0277,R012,P004,NeuroZen,South,Karnataka,Neurology,Medium,1,19,24,0.0954,35821.10,20423.68,4,15,15397.42,0.4298
2025-07-01,D0278,R003,P002,GlucoCare,East,West Bengal,Diabetology,Medium,6,42,53,0.0956,46975.74,32923.55,10,32,14052.19,0.2991
2025-07-01,D0279,R013,P003,RespiraX,East,West Bengal,Pulmonology,High,6,51,54,0.0666,71569.30,43808.66,21,30,27760.64,0.3879
2025-07-01,D0280,R024,P005,MediCore,West,Maharashtra,General Medicine,Medium,5,30,37,0.0848,24381.06,17907.31,10,20,6473.75,0.2655
2025-07-01,D0281,R020,P001,CardioPlus,Central,Chhattisgarh,Cardiology,Medium,3,34,42,0.0847,48053.67,31647.27,10,24,16406.40,0.3414
2025-07-01,D0282,R019,P002,GlucoCare,West,Maharashtra,Diabetology,Medium,5,28,29,0.0929,25778.85,17733.05,9,19,8045.80,0.3121
2025-07-01,D0283,R023,P004,NeuroZen,East,West Bengal,Neurology,Low,1,17,19,0.0720,29093.43,17497.83,4,13,11595.61,0.3986
2025-07-01,D0284,R005,P002,GlucoCare,Central,Madhya Pradesh,Diabetology,High,3,48,62,0.0909,55236.05,38911.84,14,34,16324.21,0.2955
2025-07-01,D0285,R008,P001,CardioPlus,East,Assam,Cardiology,High,12,62,78,0.0934,88390.11,54934.82,19,43,33455.29,0.3785
2025-07-01,D0286,R025,P003,RespiraX,Central,Jharkhand,Pulmonology,Medium,5,30,33,0.0679,43676.43,25454.97,10,20,18221.46,0.4172
2025-07-01,D0287,R001,P001,CardioPlus,North,Uttar Pradesh,Cardiology,Low,3,14,16,0.0777,18446.13,12030.63,4,10,6415.50,0.3478
2025-07-01,D0288,R007,P002,GlucoCare,South,Tamil Nadu,Diabetology,Low,2,13,14,0.0658,12817.01,8511.54,5,8,4305.47,0.3359
2025-07-01,D0288,R012,P003,RespiraX,South,Tamil Nadu,Diabetology,Low,2,12,14,0.0763,18362.64,11182.88,3,9,7179.75,0.3910
2025-07-01,D0289,R023,P005,MediCore,East,Odisha,General Medicine,Medium,6,38,44,0.0999,28516.68,20162.51,14,24,8354.17,0.2930
2025-07-01,D0290,R018,P003,RespiraX,East,West Bengal,Pulmonology,Medium,8,43,45,0.0576,60218.59,35842.42,10,33,24376.17,0.4048
2025-07-01,D0291,R016,P001,CardioPlus,North,Punjab,Cardiology,High,3,40,53,0.0726,61437.32,38508.61,10,30,22928.71,0.3732
2025-07-01,D0291,R001,P002,GlucoCare,North,Punjab,Cardiology,High,9,36,45,0.0603,41438.98,29007.80,10,26,12431.18,0.3000
2025-07-01,D0292,R003,P003,RespiraX,East,West Bengal,Pulmonology,Low,3,20,24,0.0895,31028.61,19248.78,6,14,11779.83,0.3796
2025-07-01,D0293,R019,P003,RespiraX,West,Maharashtra,Pulmonology,Medium,8,46,60,0.0668,79511.55,47987.97,16,30,31523.58,0.3965
2025-07-01,D0294,R018,P005,MediCore,East,West Bengal,General Medicine,Medium,1,23,28,0.0729,18690.49,13059.37,9,14,5631.12,0.3013
2025-07-01,D0295,R012,P004,NeuroZen,South,Tamil Nadu,Neurology,High,7,58,75,0.1044,110833.02,64126.63,22,36,46706.40,0.4214
2025-07-01,D0295,R017,P001,CardioPlus,South,Tamil Nadu,Neurology,High,6,28,37,0.0616,43402.07,27463.90,7,21,15938.16,0.3672
2025-07-01,D0296,R020,P001,CardioPlus,Central,Madhya Pradesh,Cardiology,Low,1,12,15,0.1043,16794.84,10595.19,3,9,6199.65,0.3691
2025-07-01,D0297,R002,P005,MediCore,South,Tamil Nadu,General Medicine,Low,1,10,12,0.0902,7860.93,5759.49,4,6,2101.44,0.2673
2025-07-01,D0298,R001,P003,RespiraX,North,Uttar Pradesh,Pulmonology,Medium,6,38,39,0.0882,50494.38,30053.47,13,25,20440.90,0.4048
2025-07-01,D0299,R009,P005,MediCore,West,Maharashtra,General Medicine,Medium,9,40,52,0.0725,34725.33,25162.66,11,29,9562.67,0.2754
2025-07-01,D0299,R014,P002,GlucoCare,West,Maharashtra,General Medicine,Medium,3,21,26,0.0806,23425.17,15292.45,7,14,8132.71,0.3472
2025-07-01,D0300,R014,P004,NeuroZen,West,Rajasthan,Neurology,Low,6,28,33,0.0641,50960.21,29297.56,7,21,21662.64,0.4251
2025-07-01,D0301,R022,P003,RespiraX,South,Tamil Nadu,Pulmonology,Medium,3,29,33,0.0656,43786.18,26676.10,9,20,17110.08,0.3908
2025-07-01,D0302,R017,P004,NeuroZen,South,Tamil Nadu,Neurology,Medium,5,33,37,0.0981,55060.61,30764.06,12,21,24296.55,0.4413
2025-07-01,D0303,R019,P001,CardioPlus,West,Gujarat,Cardiology,Low,3,19,22,0.0982,24799.61,15590.75,4,15,9208.86,0.3713
2025-07-01,D0304,R025,P004,NeuroZen,Central,Chhattisgarh,Neurology,Medium,1,26,33,0.0675,50774.27,29132.72,9,17,21641.55,0.4262
2025-07-01,D0304,R025,P003,RespiraX,Central,Chhattisgarh,Neurology,Medium,3,15,16,0.0828,20837.80,12060.18,4,11,8777.62,0.4212
2025-07-01,D0305,R024,P005,MediCore,West,Maharashtra,General Medicine,High,8,48,64,0.1020,41381.39,28889.38,11,37,12492.02,0.3019
2025-07-01,D0306,R006,P005,MediCore,North,Punjab,General Medicine,Low,2,13,17,0.0727,11349.63,8409.76,5,8,2939.87,0.2590
2025-07-01,D0307,R012,P005,MediCore,South,Tamil Nadu,General Medicine,Low,1,16,19,0.1013,12294.20,8843.00,4,12,3451.20,0.2807
2025-07-01,D0307,R017,P002,GlucoCare,South,Tamil Nadu,General Medicine,Low,3,11,13,0.0953,11525.59,7960.74,4,7,3564.85,0.3093
2025-07-01,D0308,R015,P004,NeuroZen,Central,Jharkhand,Neurology,Low,4,26,31,0.1022,45922.97,27436.22,6,20,18486.75,0.4026
2025-07-01,D0309,R020,P003,RespiraX,Central,Chhattisgarh,Pulmonology,Medium,4,27,31,0.0745,40742.61,24410.09,9,18,16332.52,0.4009
2025-07-01,D0310,R008,P003,RespiraX,East,West Bengal,Pulmonology,Medium,6,26,32,0.0638,42539.98,25261.36,10,16,17278.62,0.4062
2025-07-01,D0311,R011,P004,NeuroZen,North,Delhi,Neurology,Medium,3,36,43,0.0907,64516.83,36411.91,14,22,28104.92,0.4356
2025-07-01,D0312,R023,P001,CardioPlus,East,Odisha,Cardiology,Medium,2,33,39,0.0719,45246.03,30042.49,13,20,15203.54,0.3360
2025-07-01,D0313,R013,P004,NeuroZen,East,West Bengal,Neurology,Medium,3,29,35,0.1046,51708.87,30113.49,12,17,21595.38,0.4176
2025-07-01,D0314,R021,P005,MediCore,North,Punjab,General Medicine,Low,3,14,16,0.0636,10787.51,7995.90,3,11,2791.61,0.2588
2025-07-01,D0315,R013,P001,CardioPlus,East,Assam,Cardiology,Medium,6,36,41,0.0850,46894.65,30812.70,8,28,16081.95,0.3429
2025-07-01,D0316,R011,P004,NeuroZen,North,Uttar Pradesh,Neurology,Medium,6,27,29,0.0567,45137.09,26633.20,7,20,18503.90,0.4099
2025-07-01,D0317,R005,P005,MediCore,Central,Chhattisgarh,General Medicine,High,6,37,39,0.0965,25371.54,18172.89,8,29,7198.65,0.2837
2025-07-01,D0318,R016,P002,GlucoCare,North,Haryana,Diabetology,High,5,43,54,0.0889,48216.41,32718.65,18,25,15497.76,0.3214
2025-07-01,D0318,R016,P001,CardioPlus,North,Haryana,Diabetology,High,3,23,26,0.0955,29395.21,18870.26,9,14,10524.95,0.3580
2025-07-01,D0319,R007,P003,RespiraX,South,Kerala,Pulmonology,Low,3,22,28,0.0815,36518.54,22388.65,5,17,14129.89,0.3869
2025-07-01,D0320,R025,P004,NeuroZen,Central,Madhya Pradesh,Neurology,High,5,39,42,0.0788,63842.07,36843.96,8,31,26998.10,0.4229
2025-07-01,D0321,R014,P002,GlucoCare,West,Rajasthan,Diabetology,High,7,54,58,0.1011,51095.87,34462.68,21,33,16633.19,0.3255
2025-07-01,D0322,R011,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Low,2,18,21,0.0947,18631.84,12588.26,4,14,6043.58,0.3244
2025-07-01,D0323,R017,P004,NeuroZen,South,Telangana,Neurology,High,6,64,68,0.0602,105441.86,59104.70,22,42,46337.16,0.4395
2025-07-01,D0324,R009,P003,RespiraX,West,Goa,Pulmonology,High,6,50,56,0.0710,73875.41,44567.75,20,30,29307.66,0.3967
2025-07-01,D0325,R015,P002,GlucoCare,Central,Jharkhand,Diabetology,Medium,5,30,39,0.0975,34491.95,22961.52,10,20,11530.43,0.3343
2025-07-01,D0326,R013,P001,CardioPlus,East,Odisha,Cardiology,Medium,4,25,33,0.1009,37086.68,24004.04,6,19,13082.64,0.3528
2025-07-01,D0327,R002,P005,MediCore,South,Kerala,General Medicine,Low,1,16,20,0.0978,12992.38,9595.28,5,11,3397.10,0.2615
2025-07-01,D0328,R021,P001,CardioPlus,North,Haryana,Cardiology,Low,4,14,16,0.0588,18823.03,12164.33,4,10,6658.70,0.3538
2025-07-01,D0329,R009,P004,NeuroZen,West,Gujarat,Neurology,High,8,55,59,0.0985,87759.57,51980.37,13,42,35779.20,0.4077
2025-07-01,D0330,R014,P001,CardioPlus,West,Maharashtra,Cardiology,High,8,47,54,0.0695,62806.84,39388.70,12,35,23418.14,0.3729
2025-07-01,D0331,R023,P003,RespiraX,East,Odisha,Pulmonology,Medium,8,33,39,0.0726,51358.16,29784.12,8,25,21574.04,0.4201
2025-07-01,D0332,R004,P004,NeuroZen,West,Goa,Neurology,Medium,9,35,43,0.0841,64981.80,36711.14,14,21,28270.66,0.4351
2025-07-01,D0333,R022,P002,GlucoCare,South,Tamil Nadu,Diabetology,Medium,3,33,35,0.1047,30709.19,21048.03,10,23,9661.16,0.3146
2025-07-01,D0334,R017,P002,GlucoCare,South,Telangana,Diabetology,Medium,5,30,39,0.0998,34404.22,22733.19,7,23,11671.03,0.3392
2025-07-01,D0335,R008,P004,NeuroZen,East,Assam,Neurology,Medium,3,38,45,0.0676,69232.96,40571.04,14,24,28661.91,0.4140
2025-07-01,D0336,R008,P005,MediCore,East,Odisha,General Medicine,High,8,55,66,0.0783,43798.44,32445.41,12,43,11353.04,0.2592
2025-07-01,D0337,R007,P002,GlucoCare,South,Tamil Nadu,Diabetology,Medium,4,21,28,0.0558,25908.35,17472.74,6,15,8435.61,0.3256
2025-07-01,D0338,R016,P004,NeuroZen,North,Uttar Pradesh,Neurology,Low,3,28,33,0.0850,49822.62,29240.78,7,21,20581.83,0.4131
2025-07-01,D0339,R006,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Low,3,12,14,0.1043,12288.99,8322.51,4,8,3966.48,0.3228
2025-07-01,D0340,R021,P003,RespiraX,North,Delhi,Pulmonology,Low,5,23,30,0.0701,39615.24,23566.20,6,17,16049.04,0.4051
2025-07-01,D0341,R011,P004,NeuroZen,North,Delhi,Neurology,Low,4,27,30,0.0683,46118.50,27615.91,10,17,18502.59,0.4012
2025-07-01,D0342,R016,P005,MediCore,North,Delhi,General Medicine,Medium,1,27,34,0.0678,22821.37,17059.34,11,16,5762.03,0.2525
2025-07-01,D0343,R018,P001,CardioPlus,East,Assam,Cardiology,Medium,5,34,44,0.0600,51702.70,32367.05,7,27,19335.65,0.3740
2025-07-01,D0344,R006,P003,RespiraX,North,Delhi,Pulmonology,Medium,5,34,36,0.0780,47133.07,28037.47,10,24,19095.60,0.4051
2025-07-01,D0344,R006,P005,MediCore,North,Delhi,Pulmonology,Medium,4,20,21,0.0574,14252.64,10046.52,4,16,4206.13,0.2951
2025-07-01,D0345,R010,P003,RespiraX,Central,Jharkhand,Pulmonology,Low,3,27,30,0.0869,38898.43,23483.33,8,19,15415.10,0.3963
2025-07-01,D0346,R018,P001,CardioPlus,East,Assam,Cardiology,Medium,8,25,28,0.0846,32040.69,20999.95,7,18,11040.74,0.3446
2025-07-01,D0347,R025,P005,MediCore,Central,Madhya Pradesh,General Medicine,Medium,3,35,44,0.0584,29828.36,21047.60,9,26,8780.76,0.2944
2025-07-01,D0347,R025,P003,RespiraX,Central,Madhya Pradesh,General Medicine,Medium,5,30,39,0.0809,50898.88,31546.97,11,19,19351.91,0.3802
2025-07-01,D0348,R021,P005,MediCore,North,Delhi,General Medicine,High,9,52,62,0.0802,41061.98,30220.36,21,31,10841.62,0.2640
2025-07-01,D0349,R012,P002,GlucoCare,South,Telangana,Diabetology,High,11,57,75,0.1042,65843.15,46071.26,18,39,19771.89,0.3003
2025-07-01,D0349,R007,P003,RespiraX,South,Telangana,Diabetology,High,3,21,27,0.0747,35476.83,21176.66,5,16,14300.17,0.4031
2025-07-01,D0350,R022,P005,MediCore,South,Karnataka,General Medicine,High,7,44,58,0.0893,38031.89,27042.13,12,32,10989.76,0.2890
2025-07-01,D0350,R002,P002,GlucoCare,South,Karnataka,General Medicine,High,6,32,35,0.0943,31066.95,20977.18,7,25,10089.77,0.3248
2025-08-01,D0001,R002,P004,NeuroZen,South,Telangana,Neurology,Medium,2,20,25,0.0659,38530.15,22227.32,5,15,16302.83,0.4231
2025-08-01,D0002,R022,P001,CardioPlus,South,Karnataka,Cardiology,Low,3,22,28,0.0895,31867.64,20072.85,9,13,11794.80,0.3701
2025-08-01,D0003,R019,P002,GlucoCare,West,Gujarat,Diabetology,Medium,5,31,33,0.1016,29054.80,20243.69,8,23,8811.10,0.3033
2025-08-01,D0004,R001,P004,NeuroZen,North,Punjab,Neurology,Medium,3,21,28,0.0644,43223.49,25861.60,8,13,17361.89,0.4017
2025-08-01,D0005,R002,P004,NeuroZen,South,Kerala,Neurology,Medium,5,43,49,0.0922,73394.96,43276.79,14,29,30118.17,0.4104
2025-08-01,D0006,R003,P001,CardioPlus,East,West Bengal,Cardiology,Medium,5,42,48,0.0612,56327.97,36049.42,15,27,20278.55,0.3600
2025-08-01,D0007,R020,P005,MediCore,Central,Chhattisgarh,General Medicine,Medium,2,29,35,0.0949,22807.39,16366.00,12,17,6441.40,0.2824
2025-08-01,D0008,R006,P003,RespiraX,North,Uttar Pradesh,Pulmonology,High,7,52,66,0.0952,84793.42,51668.11,13,39,33125.31,0.3907
2025-08-01,D0009,R007,P001,CardioPlus,South,Tamil Nadu,Cardiology,Low,3,17,19,0.0794,21863.17,14055.96,6,11,7807.22,0.3571
2025-08-01,D0010,R016,P001,CardioPlus,North,Delhi,Cardiology,High,7,39,41,0.0899,46644.59,29097.26,13,26,17547.33,0.3762
2025-08-01,D0011,R005,P004,NeuroZen,Central,Jharkhand,Neurology,Low,4,19,23,0.0923,34448.44,19773.83,8,11,14674.61,0.4260
2025-08-01,D0012,R014,P002,GlucoCare,West,Gujarat,Diabetology,Low,2,14,16,0.0777,14462.14,9543.62,4,10,4918.52,0.3401
2025-08-01,D0013,R021,P003,RespiraX,North,Haryana,Pulmonology,Medium,2,21,26,0.0962,33369.53,19282.80,4,17,14086.73,0.4221
2025-08-01,D0013,R011,P005,MediCore,North,Haryana,Pulmonology,Medium,6,24,27,0.0590,18292.15,13631.37,5,19,4660.78,0.2548
2025-08-01,D0014,R018,P002,GlucoCare,East,West Bengal,Diabetology,Medium,5,43,56,0.0627,51436.52,34423.06,10,33,17013.46,0.3308
2025-08-01,D0015,R019,P004,NeuroZen,West,Maharashtra,Neurology,High,9,55,69,0.1016,102281.06,58332.85,15,40,43948.21,0.4297
2025-08-01,D0016,R016,P004,NeuroZen,North,Uttar Pradesh,Neurology,Medium,2,26,28,0.0881,42129.92,25188.39,10,16,16941.53,0.4021
2025-08-01,D0017,R012,P001,CardioPlus,South,Tamil Nadu,Cardiology,Medium,2,36,41,0.0925,46510.96,30398.96,11,25,16112.01,0.3464
2025-08-01,D0018,R018,P003,RespiraX,East,Bihar,Pulmonology,Low,1,12,14,0.0556,18774.31,11055.25,5,7,7719.06,0.4111
2025-08-01,D0019,R023,P005,MediCore,East,Bihar,General Medicine,High,8,53,57,0.0561,38737.61,28957.37,15,38,9780.23,0.2525
2025-08-01,D0020,R003,P005,MediCore,East,West Bengal,General Medicine,High,7,55,72,0.0610,48679.89,36055.85,16,39,12624.04,0.2593
2025-08-01,D0021,R021,P003,RespiraX,North,Haryana,Pulmonology,Medium,4,36,38,0.0604,50698.62,30937.84,14,22,19760.78,0.3898
2025-08-01,D0022,R016,P002,GlucoCare,North,Punjab,Diabetology,Medium,3,32,34,0.0780,30719.64,20622.26,11,21,10097.38,0.3287
2025-08-01,D0023,R015,P001,CardioPlus,Central,Jharkhand,Cardiology,Medium,6,42,50,0.0975,56403.18,34749.86,10,32,21653.33,0.3839
2025-08-01,D0023,R015,P002,GlucoCare,Central,Jharkhand,Cardiology,Medium,4,14,18,0.0800,16229.59,10735.23,6,8,5494.36,0.3385
2025-08-01,D0024,R001,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Low,8,27,34,0.0566,31434.30,21964.82,6,21,9469.48,0.3012
2025-08-01,D0025,R013,P005,MediCore,East,Bihar,General Medicine,Medium,2,29,35,0.0753,23301.50,16452.15,7,22,6849.35,0.2939
2025-08-01,D0026,R024,P005,MediCore,West,Goa,General Medicine,Medium,5,35,38,0.0674,25516.84,17921.56,11,24,7595.28,0.2977
2025-08-01,D0027,R007,P005,MediCore,South,Karnataka,General Medicine,Medium,9,37,40,0.1031,25830.63,19274.75,12,25,6555.88,0.2538
2025-08-01,D0028,R020,P001,CardioPlus,Central,Chhattisgarh,Cardiology,Medium,5,28,36,0.0993,40531.96,26130.69,10,18,14401.27,0.3553
2025-08-01,D0029,R008,P002,GlucoCare,East,Bihar,Diabetology,High,6,47,54,0.0896,48177.54,31605.24,18,29,16572.30,0.3440
2025-08-01,D0029,R018,P004,NeuroZen,East,Bihar,Diabetology,High,8,30,39,0.0962,58159.35,32455.88,12,18,25703.46,0.4419
2025-08-01,D0030,R024,P003,RespiraX,West,Rajasthan,Pulmonology,Medium,3,25,29,0.1049,36861.05,22508.72,8,17,14352.33,0.3894
2025-08-01,D0031,R006,P003,RespiraX,North,Haryana,Pulmonology,High,4,35,47,0.0680,62202.85,37615.01,11,24,24587.84,0.3953
2025-08-01,D0032,R018,P001,CardioPlus,East,Bihar,Cardiology,Medium,5,24,28,0.0626,32810.49,21452.20,5,19,11358.29,0.3462
2025-08-01,D0033,R008,P003,RespiraX,East,Bihar,Pulmonology,High,6,43,45,0.0772,58969.30,36399.89,18,25,22569.41,0.3827
2025-08-01,D0034,R008,P005,MediCore,East,West Bengal,General Medicine,High,10,60,65,0.0827,42931.10,29889.32,24,36,13041.78,0.3038
2025-08-01,D0035,R021,P004,NeuroZen,North,Uttar Pradesh,Neurology,Medium,1,22,23,0.0789,34956.24,20584.87,9,13,14371.37,0.4111
2025-08-01,D0036,R018,P002,GlucoCare,East,Assam,Diabetology,Medium,4,38,45,0.0689,41062.10,27955.39,9,29,13106.71,0.3192
2025-08-01,D0037,R019,P005,MediCore,West,Maharashtra,General Medicine,Low,1,15,17,0.0568,11544.85,8476.77,5,10,3068.07,0.2658
2025-08-01,D0038,R012,P004,NeuroZen,South,Kerala,Neurology,High,8,60,78,0.0862,117602.09,70394.62,26,34,47207.47,0.4014
2025-08-01,D0039,R024,P002,GlucoCare,West,Rajasthan,Diabetology,Medium,6,35,38,0.0781,34331.16,22825.12,13,22,11506.04,0.3351
2025-08-01,D0040,R013,P001,CardioPlus,East,Assam,Cardiology,Medium,3,29,31,0.0669,36156.19,23300.21,7,22,12855.98,0.3556
2025-08-01,D0041,R006,P004,NeuroZen,North,Haryana,Neurology,Low,6,28,33,0.0671,50795.88,30593.11,6,22,20202.77,0.3977
2025-08-01,D0042,R023,P002,GlucoCare,East,Bihar,Diabetology,Low,4,22,28,0.0834,25150.51,17111.39,6,16,8039.13,0.3196
2025-08-01,D0043,R006,P004,NeuroZen,North,Uttar Pradesh,Neurology,High,6,37,43,0.0902,64548.66,36171.76,15,22,28376.90,0.4396
2025-08-01,D0044,R002,P001,CardioPlus,South,Tamil Nadu,Cardiology,Medium,3,33,43,0.0597,50541.45,31706.56,7,26,18834.88,0.3727
2025-08-01,D0045,R020,P005,MediCore,Central,Chhattisgarh,General Medicine,High,8,68,72,0.0585,48805.38,36013.52,26,42,12791.86,0.2621
2025-08-01,D0046,R017,P005,MediCore,South,Kerala,General Medicine,Low,3,20,22,0.0954,14328.87,10645.99,6,14,3682.88,0.2570
2025-08-01,D0047,R004,P003,RespiraX,West,Maharashtra,Pulmonology,Medium,7,36,40,0.0698,52836.06,31242.79,10,26,21593.27,0.4087
2025-08-01,D0047,R019,P001,CardioPlus,West,Maharashtra,Pulmonology,Medium,5,13,15,0.1008,16859.93,10804.51,4,9,6055.41,0.3592
2025-08-01,D0048,R016,P001,CardioPlus,North,Delhi,Cardiology,Medium,4,29,37,0.0615,43405.74,28099.24,7,22,15306.50,0.3526
2025-08-01,D0049,R018,P005,MediCore,East,Assam,General Medicine,High,13,57,73,0.0871,47980.07,33675.78,13,44,14304.28,0.2981
2025-08-01,D0049,R003,P004,NeuroZen,East,Assam,General Medicine,High,6,26,32,0.0648,49376.59,28169.45,8,18,21207.15,0.4295
2025-08-01,D0050,R017,P005,MediCore,South,Karnataka,General Medicine,Medium,4,31,34,0.0950,22153.72,15696.69,10,21,6457.04,0.2915
2025-08-01,D0051,R001,P005,MediCore,North,Punjab,General Medicine,Medium,3,25,33,0.0674,22158.22,15978.89,9,16,6179.33,0.2789
